"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5179","Verify product information","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","3269","Home page title test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","3614","Verify search with product - macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3548","@sanity Registration test with csv - John Doe58","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","3666","Verify search with product - macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3516","@sanity Registration test with csv - John Doe60","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","2371","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","4317","Verify user is able to land on Product page imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3724","Verify search with product - imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2856","@sanity Invalid login test with - and 32423","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","3190","Company logo exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","5212","Verify product images count","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","2951","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","3191","@smoke do login into web application test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","3108","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","3100","Footers exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-14","skipped","2026-07-14","","loginpage.spec.ts","",""
"","4560","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3612","@sanity Registration test with csv - John Doe59","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","3048","Registration page title test","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","5802","Verify add to cart functionality","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","2","Home page title test","chromium","2026-07-14","skipped","2026-07-14","","homepage.spec.ts","",""
"","3192","Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","2266","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","2403","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","2451","TC10","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","4601","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3195","@smoke Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","2379","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2354","TC9","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","2849","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","3561","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","7096","Verify the checkout of selected product","chromium","2026-07-14","passed","2026-07-14","","checkout.spec.ts","",""
