"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2268","Login page title test","chromium","2026-08-27","passed","2026-08-27","","loginpage.spec.ts","",""
"","3018","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","5290","Verify product information","chromium","2026-08-27","passed","2026-08-27","","productpage.spec.ts","",""
"","3718","@sanity Registration test with csv - John Doe58","chromium","2026-08-27","passed","2026-08-27","","registration.spec.ts","",""
"","3430","Company logo exist or not","chromium","2026-08-27","passed","2026-08-27","","productpage.spec.ts","",""
"","3258","Home page title test","chromium","2026-08-27","passed","2026-08-27","","homepagefix.spec.ts","",""
"","3631","@sanity Registration test with csv - John Doe59","chromium","2026-08-27","passed","2026-08-27","","registration.spec.ts","",""
"","2","Home page title test","chromium","2026-08-27","skipped","2026-08-27","","homepage.spec.ts","",""
"","2423","Forgot Password link visibility test","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","2972","Registration page title test","chromium","2026-08-27","passed","2026-08-27","","registration.spec.ts","",""
"","3589","Headers count test","chromium","2026-08-27","passed","2026-08-27","","homepage.spec.ts","",""
"","3342","@smoke do login into web application test","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","2360","TC9","chromium","2026-08-27","passed","2026-08-27","Serial Tests","loginpagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-27","skipped","2026-08-27","","loginpage.spec.ts","",""
"","4556","Verify user is able to land on Product page imac and iMac","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","3754","Verify search with product - macbook and MacBook Air","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","5032","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","3713","Verify search with product - macbook and MacBook Pro","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","3261","Logout link visibility test","chromium","2026-08-27","passed","2026-08-27","","homepagefix.spec.ts","",""
"","3625","@smoke Headers count test","chromium","2026-08-27","passed","2026-08-27","","homepagefix.spec.ts","",""
"","2464","Forgot Password link visibility test","chromium","2026-08-27","passed","2026-08-27","","loginpage.spec.ts","",""
"","7433","Verify the checkout of selected product","chromium","2026-08-27","passed","2026-08-27","","checkout.spec.ts","",""
"","3341","Footers exist or not","chromium","2026-08-27","passed","2026-08-27","","productpage.spec.ts","",""
"","3141","Logout link visibility test","chromium","2026-08-27","passed","2026-08-27","","homepage.spec.ts","",""
"","2397","Login page title test","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","3536","@sanity Registration test with csv - John Doe60","chromium","2026-08-27","passed","2026-08-27","","registration.spec.ts","",""
"","3672","Verify search with product - imac and iMac","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","5299","Verify product images count","chromium","2026-08-27","passed","2026-08-27","","productpage.spec.ts","",""
"","2331","TC10","chromium","2026-08-27","passed","2026-08-27","Serial Tests","loginpagefix.spec.ts","",""
"","2816","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","2835","@sanity Invalid login test with - and 32423","chromium","2026-08-27","passed","2026-08-27","","loginpagefix.spec.ts","",""
"","4882","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-27","passed","2026-08-27","","searchpage.spec.ts","",""
"","6076","Verify add to cart functionality","chromium","2026-08-27","passed","2026-08-27","","productpage.spec.ts","",""
