"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4941","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","2","Home page title test","chromium","2026-07-27","skipped","2026-07-27","","homepage.spec.ts","",""
"","2468","Login page title test","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","3499","Logout link visibility test","chromium","2026-07-27","passed","2026-07-27","","homepage.spec.ts","",""
"","4771","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","3209","@smoke Headers count test","chromium","2026-07-27","passed","2026-07-27","","homepagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-27","skipped","2026-07-27","","loginpage.spec.ts","",""
"","4001","Headers count test","chromium","2026-07-27","passed","2026-07-27","","homepage.spec.ts","",""
"","3294","@smoke do login into web application test","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","3226","Logout link visibility test","chromium","2026-07-27","passed","2026-07-27","","homepagefix.spec.ts","",""
"","2903","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","2377","Forgot Password link visibility test","chromium","2026-07-27","passed","2026-07-27","","loginpage.spec.ts","",""
"","3307","Footers exist or not","chromium","2026-07-27","passed","2026-07-27","","productpage.spec.ts","",""
"","2917","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","3611","Verify search with product - imac and iMac","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","2528","Forgot Password link visibility test","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","3589","@sanity Registration test with csv - John Doe59","chromium","2026-07-27","passed","2026-07-27","","registration.spec.ts","",""
"","3823","@sanity Registration test with csv - John Doe58","chromium","2026-07-27","passed","2026-07-27","","registration.spec.ts","",""
"","3673","Verify search with product - macbook and MacBook Pro","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","5238","Verify product images count","chromium","2026-07-27","passed","2026-07-27","","productpage.spec.ts","",""
"","4706","Verify product information","chromium","2026-07-27","passed","2026-07-27","","productpage.spec.ts","",""
"","2438","Login page title test","chromium","2026-07-27","passed","2026-07-27","","loginpage.spec.ts","",""
"","3356","Company logo exist or not","chromium","2026-07-27","passed","2026-07-27","","productpage.spec.ts","",""
"","2228","TC9","chromium","2026-07-27","passed","2026-07-27","Serial Tests","loginpagefix.spec.ts","",""
"","5903","Verify add to cart functionality","chromium","2026-07-27","passed","2026-07-27","","productpage.spec.ts","",""
"","3061","Registration page title test","chromium","2026-07-27","passed","2026-07-27","","registration.spec.ts","",""
"","3589","Verify search with product - macbook and MacBook Air","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","3020","Home page title test","chromium","2026-07-27","passed","2026-07-27","","homepagefix.spec.ts","",""
"","4542","Verify user is able to land on Product page imac and iMac","chromium","2026-07-27","passed","2026-07-27","","searchpage.spec.ts","",""
"","3484","@sanity Registration test with csv - John Doe60","chromium","2026-07-27","passed","2026-07-27","","registration.spec.ts","",""
"","6918","Verify the checkout of selected product","chromium","2026-07-27","passed","2026-07-27","","checkout.spec.ts","",""
"","2823","@sanity Invalid login test with - and 32423","chromium","2026-07-27","passed","2026-07-27","","loginpagefix.spec.ts","",""
"","2435","TC10","chromium","2026-07-27","passed","2026-07-27","Serial Tests","loginpagefix.spec.ts","",""
