"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3198","@smoke do login into web application test","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","5947","Verify add to cart functionality","chromium","2026-08-19","passed","2026-08-19","","productpage.spec.ts","",""
"","2280","Forgot Password link visibility test","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","3704","Verify search with product - macbook and MacBook Air","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","4947","Verify product information","chromium","2026-08-19","passed","2026-08-19","","productpage.spec.ts","",""
"","2502","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","3109","Home page title test","chromium","2026-08-19","passed","2026-08-19","","homepagefix.spec.ts","",""
"","4682","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","4739","Verify user is able to land on Product page imac and iMac","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","3185","@smoke Headers count test","chromium","2026-08-19","passed","2026-08-19","","homepagefix.spec.ts","",""
"","3521","Logout link visibility test","chromium","2026-08-19","passed","2026-08-19","","homepage.spec.ts","",""
"","4713","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","7021","Verify the checkout of selected product","chromium","2026-08-19","passed","2026-08-19","","checkout.spec.ts","",""
"","2361","Forgot Password link visibility test","chromium","2026-08-19","passed","2026-08-19","","loginpage.spec.ts","",""
"","2053","Login page title test","chromium","2026-08-19","passed","2026-08-19","","loginpage.spec.ts","",""
"","3156","Headers count test","chromium","2026-08-19","passed","2026-08-19","","homepage.spec.ts","",""
"","2876","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","2387","TC10","chromium","2026-08-19","passed","2026-08-19","Serial Tests","loginpagefix.spec.ts","",""
"","3720","@sanity Registration test with csv - John Doe60","chromium","2026-08-19","passed","2026-08-19","","registration.spec.ts","",""
"","3461","Verify search with product - imac and iMac","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","2869","@sanity Invalid login test with - and 32423","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","2977","Company logo exist or not","chromium","2026-08-19","passed","2026-08-19","","productpage.spec.ts","",""
"","2780","Registration page title test","chromium","2026-08-19","passed","2026-08-19","","registration.spec.ts","",""
"","5078","Verify product images count","chromium","2026-08-19","passed","2026-08-19","","productpage.spec.ts","",""
"","3625","Verify search with product - macbook and MacBook Pro","chromium","2026-08-19","passed","2026-08-19","","searchpage.spec.ts","",""
"","2952","Footers exist or not","chromium","2026-08-19","passed","2026-08-19","","productpage.spec.ts","",""
"","2","Home page title test","chromium","2026-08-19","skipped","2026-08-19","","homepage.spec.ts","",""
"","3060","Logout link visibility test","chromium","2026-08-19","passed","2026-08-19","","homepagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-19","skipped","2026-08-19","","loginpage.spec.ts","",""
"","2265","TC9","chromium","2026-08-19","passed","2026-08-19","Serial Tests","loginpagefix.spec.ts","",""
"","2051","Login page title test","chromium","2026-08-19","passed","2026-08-19","","loginpagefix.spec.ts","",""
"","3517","@sanity Registration test with csv - John Doe59","chromium","2026-08-19","passed","2026-08-19","","registration.spec.ts","",""
"","3737","@sanity Registration test with csv - John Doe58","chromium","2026-08-19","passed","2026-08-19","","registration.spec.ts","",""
