"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3190","Home page title test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","3233","@smoke Headers count test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-07-15","skipped","2026-07-15","","homepage.spec.ts","",""
"","2461","Forgot Password link visibility test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3255","Headers count test","chromium","2026-07-15","passed","2026-07-15","","homepage.spec.ts","",""
"","3713","Verify search with product - imac and iMac","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3472","Logout link visibility test","chromium","2026-07-15","passed","2026-07-15","","homepage.spec.ts","",""
"","3609","@smoke do login into web application test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","2265","Login page title test","chromium","2026-07-15","passed","2026-07-15","","loginpage.spec.ts","",""
"","3666","Verify search with product - macbook and MacBook Air","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","5182","Verify product information","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","4608","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","1","do login into web application test","chromium","2026-07-15","skipped","2026-07-15","","loginpage.spec.ts","",""
"","2362","TC9","chromium","2026-07-15","passed","2026-07-15","Serial Tests","loginpagefix.spec.ts","",""
"","4627","Verify product images count","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","3116","Footers exist or not","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","2234","Forgot Password link visibility test","chromium","2026-07-15","passed","2026-07-15","","loginpage.spec.ts","",""
"","2852","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","6998","Verify the checkout of selected product","chromium","2026-07-15","passed","2026-07-15","","checkout.spec.ts","",""
"","3218","Company logo exist or not","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","2358","Login page title test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3759","Verify search with product - macbook and MacBook Pro","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3024","Registration page title test","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","2838","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3504","@sanity Registration test with csv - John Doe58","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","4463","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","4735","Verify user is able to land on Product page imac and iMac","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","2775","@sanity Invalid login test with - and 32423","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","5732","Verify add to cart functionality","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","3514","@sanity Registration test with csv - John Doe59","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","3113","Logout link visibility test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","3544","@sanity Registration test with csv - John Doe60","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","2448","TC10","chromium","2026-07-15","passed","2026-07-15","Serial Tests","loginpagefix.spec.ts","",""
