"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3082","Verify search with product - macbook and MacBook Pro","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","5692","Verify the checkout of selected product","chromium","2026-08-17","passed","2026-08-17","","checkout.spec.ts","",""
"","3633","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","2615","@smoke do login into web application test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","2724","Logout link visibility test","chromium","2026-08-17","passed","2026-08-17","","homepage.spec.ts","",""
"","2952","@sanity Registration test with csv - John Doe59","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","4295","Verify product images count","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","1799","Login page title test","chromium","2026-08-17","passed","2026-08-17","","loginpage.spec.ts","",""
"","2605","Headers count test","chromium","2026-08-17","passed","2026-08-17","","homepage.spec.ts","",""
"","1944","TC10","chromium","2026-08-17","passed","2026-08-17","Serial Tests","loginpagefix.spec.ts","",""
"","1940","TC9","chromium","2026-08-17","passed","2026-08-17","Serial Tests","loginpagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-17","skipped","2026-08-17","","loginpage.spec.ts","",""
"","2825","Verify search with product - imac and iMac","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","3733","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","2264","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","5322","Verify add to cart functionality","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","2989","@sanity Registration test with csv - John Doe58","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","1885","Forgot Password link visibility test","chromium","2026-08-17","passed","2026-08-17","","loginpage.spec.ts","",""
"","2495","Logout link visibility test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","1808","Login page title test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-08-17","skipped","2026-08-17","","homepage.spec.ts","",""
"","2522","Home page title test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","2567","@smoke Headers count test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","3787","Verify user is able to land on Product page imac and iMac","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","2673","Registration page title test","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","2833","@sanity Registration test with csv - John Doe60","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","2791","Company logo exist or not","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","3073","Verify search with product - macbook and MacBook Air","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","1878","Forgot Password link visibility test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","2305","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","3847","Verify product information","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","2643","Footers exist or not","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","2295","@sanity Invalid login test with - and 32423","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
