"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2057","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-07-14","skipped","2026-07-14","","homepage.spec.ts","",""
"","2108","Registration page title test","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","3613","Verify user is able to land on Product page imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2575","@sanity Registration test with csv - John Doe59","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-14","skipped","2026-07-14","","loginpage.spec.ts","",""
"","2365","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","2378","Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","2328","@smoke do login into web application test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2737","Verify search with product - macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","4564","Verify add to cart functionality","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","3658","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","1727","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","1786","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","2755","Verify search with product - imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2297","Company logo exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","3650","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","4043","Verify product images count","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","2699","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","4177","Verify product information","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","2061","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2218","@sanity Invalid login test with - and 32423","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","1750","TC10","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","2393","Home page title test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","5482","Verify the checkout of selected product","chromium","2026-07-14","passed","2026-07-14","","checkout.spec.ts","",""
"","2787","Verify search with product - macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2308","Footers exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","1643","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2842","@sanity Registration test with csv - John Doe58","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","2305","@smoke Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","1724","TC9","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","1551","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","2725","@sanity Registration test with csv - John Doe60","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
