"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4609","Verify user is able to land on Product page imac and iMac","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","3358","Footers exist or not","chromium","2026-09-01","passed","2026-09-01","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-09-01","skipped","2026-09-01","","loginpage.spec.ts","",""
"","4305","Verify search with product - macbook and MacBook Pro","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","3218","Headers count test","chromium","2026-09-01","passed","2026-09-01","","homepage.spec.ts","",""
"","5469","Verify product images count","chromium","2026-09-01","passed","2026-09-01","","productpage.spec.ts","",""
"","4854","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","6833","Verify the checkout of selected product","chromium","2026-09-01","passed","2026-09-01","","checkout.spec.ts","",""
"","3538","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
"","3324","Company logo exist or not","chromium","2026-09-01","passed","2026-09-01","","productpage.spec.ts","",""
"","2431","Forgot Password link visibility test","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
"","2502","Login page title test","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
"","3722","@sanity Registration test with csv - John Doe59","chromium","2026-09-01","passed","2026-09-01","","registration.spec.ts","",""
"","2244","Forgot Password link visibility test","chromium","2026-09-01","passed","2026-09-01","","loginpage.spec.ts","",""
"","5123","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","2359","TC9","chromium","2026-09-01","passed","2026-09-01","Serial Tests","loginpagefix.spec.ts","",""
"","3004","Registration page title test","chromium","2026-09-01","passed","2026-09-01","","registration.spec.ts","",""
"","3816","@sanity Registration test with csv - John Doe60","chromium","2026-09-01","passed","2026-09-01","","registration.spec.ts","",""
"","3068","@sanity Invalid login test with - and 32423","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
"","3952","Verify search with product - macbook and MacBook Air","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","5439","Verify product information","chromium","2026-09-01","passed","2026-09-01","","productpage.spec.ts","",""
"","2268","Login page title test","chromium","2026-09-01","passed","2026-09-01","","loginpage.spec.ts","",""
"","1","Home page title test","chromium","2026-09-01","skipped","2026-09-01","","homepage.spec.ts","",""
"","3346","@smoke Headers count test","chromium","2026-09-01","passed","2026-09-01","","homepagefix.spec.ts","",""
"","3400","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
"","3170","Home page title test","chromium","2026-09-01","passed","2026-09-01","","homepagefix.spec.ts","",""
"","3292","Logout link visibility test","chromium","2026-09-01","passed","2026-09-01","","homepage.spec.ts","",""
"","3134","Logout link visibility test","chromium","2026-09-01","passed","2026-09-01","","homepagefix.spec.ts","",""
"","6398","Verify add to cart functionality","chromium","2026-09-01","passed","2026-09-01","","productpage.spec.ts","",""
"","3790","Verify search with product - imac and iMac","chromium","2026-09-01","passed","2026-09-01","","searchpage.spec.ts","",""
"","3423","@sanity Registration test with csv - John Doe58","chromium","2026-09-01","passed","2026-09-01","","registration.spec.ts","",""
"","2424","TC10","chromium","2026-09-01","passed","2026-09-01","Serial Tests","loginpagefix.spec.ts","",""
"","3419","@smoke do login into web application test","chromium","2026-09-01","passed","2026-09-01","","loginpagefix.spec.ts","",""
