"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2686","@smoke Headers count test","chromium","2026-08-06","passed","2026-08-06","","homepagefix.spec.ts","",""
"","2544","Company logo exist or not","chromium","2026-08-06","passed","2026-08-06","","productpage.spec.ts","",""
"","3897","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","1873","Login page title test","chromium","2026-08-06","passed","2026-08-06","","loginpage.spec.ts","",""
"","2999","Verify search with product - imac and iMac","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","4278","Verify add to cart functionality","chromium","2026-08-06","passed","2026-08-06","","productpage.spec.ts","",""
"","3051","Logout link visibility test","chromium","2026-08-06","passed","2026-08-06","","homepage.spec.ts","",""
"","2731","Headers count test","chromium","2026-08-06","passed","2026-08-06","","homepage.spec.ts","",""
"","2","Home page title test","chromium","2026-08-06","skipped","2026-08-06","","homepage.spec.ts","",""
"","2930","Verify search with product - macbook and MacBook Air","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","2537","Footers exist or not","chromium","2026-08-06","passed","2026-08-06","","productpage.spec.ts","",""
"","2863","@sanity Registration test with csv - John Doe58","chromium","2026-08-06","passed","2026-08-06","","registration.spec.ts","",""
"","3948","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","1941","Forgot Password link visibility test","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","1724","Login page title test","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","4511","Verify product images count","chromium","2026-08-06","passed","2026-08-06","","productpage.spec.ts","",""
"","2425","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","3128","@sanity Registration test with csv - John Doe60","chromium","2026-08-06","passed","2026-08-06","","registration.spec.ts","",""
"","2755","Logout link visibility test","chromium","2026-08-06","passed","2026-08-06","","homepagefix.spec.ts","",""
"","2392","@sanity Invalid login test with - and 32423","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","3913","Verify user is able to land on Product page imac and iMac","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","1725","TC9","chromium","2026-08-06","passed","2026-08-06","Serial Tests","loginpagefix.spec.ts","",""
"","1899","TC10","chromium","2026-08-06","passed","2026-08-06","Serial Tests","loginpagefix.spec.ts","",""
"","2756","@smoke do login into web application test","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","2383","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-06","passed","2026-08-06","","loginpagefix.spec.ts","",""
"","2943","Verify search with product - macbook and MacBook Pro","chromium","2026-08-06","passed","2026-08-06","","searchpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-06","skipped","2026-08-06","","loginpage.spec.ts","",""
"","1891","Forgot Password link visibility test","chromium","2026-08-06","passed","2026-08-06","","loginpage.spec.ts","",""
"","2746","Home page title test","chromium","2026-08-06","passed","2026-08-06","","homepagefix.spec.ts","",""
"","2430","Registration page title test","chromium","2026-08-06","passed","2026-08-06","","registration.spec.ts","",""
"","4553","Verify product information","chromium","2026-08-06","passed","2026-08-06","","productpage.spec.ts","",""
"","3029","@sanity Registration test with csv - John Doe59","chromium","2026-08-06","passed","2026-08-06","","registration.spec.ts","",""
"","5967","Verify the checkout of selected product","chromium","2026-08-06","passed","2026-08-06","","checkout.spec.ts","",""
