"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3635","Verify user is able to land on Product page imac and iMac","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","3021","Verify search with product - macbook and MacBook Pro","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","4541","Verify product images count","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","5659","Verify the checkout of selected product","chromium","2026-07-10","passed","2026-07-10","","checkout.spec.ts","",""
"","1786","TC9","chromium","2026-07-10","passed","2026-07-10","Serial Tests","loginpagefix.spec.ts","",""
"","2811","Verify search with product - macbook and MacBook Air","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2259","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2367","@smoke do login into web application test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2719","@sanity Registration test with csv - John Doe59","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","2348","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","3184","Verify search with product - imac and iMac","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2655","Logout link visibility test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
"","1786","Login page title test","chromium","2026-07-10","passed","2026-07-10","","loginpage.spec.ts","",""
"","2902","Logout link visibility test","chromium","2026-07-10","passed","2026-07-10","","homepage.spec.ts","",""
"","3825","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","1856","Forgot Password link visibility test","chromium","2026-07-10","passed","2026-07-10","","loginpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-10","skipped","2026-07-10","","loginpage.spec.ts","",""
"","3070","@sanity Registration test with csv - John Doe60","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","1794","Login page title test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2092","@sanity Invalid login test with - and 32423","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2508","Company logo exist or not","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","2215","Registration page title test","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","4516","Verify product information","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3973","Verify add to cart functionality","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","2588","Footers exist or not","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","2535","Home page title test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-07-10","skipped","2026-07-10","","homepage.spec.ts","",""
"","3612","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2952","@sanity Registration test with csv - John Doe58","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","1661","TC10","chromium","2026-07-10","passed","2026-07-10","Serial Tests","loginpagefix.spec.ts","",""
"","1978","Forgot Password link visibility test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2550","Headers count test","chromium","2026-07-10","passed","2026-07-10","","homepage.spec.ts","",""
"","2999","@smoke Headers count test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
