"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6254","Verify user is able to land on Product page imac and iMac","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","3381","Footers exist or not","chromium","2026-09-03","passed","2026-09-03","","productpage.spec.ts","",""
"","5381","Verify product images count","chromium","2026-09-03","passed","2026-09-03","","productpage.spec.ts","",""
"","2455","Forgot Password link visibility test","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","2262","Login page title test","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-09-03","skipped","2026-09-03","","loginpage.spec.ts","",""
"","3343","Headers count test","chromium","2026-09-03","passed","2026-09-03","","homepage.spec.ts","",""
"","2397","Forgot Password link visibility test","chromium","2026-09-03","passed","2026-09-03","","loginpage.spec.ts","",""
"","3007","@sanity Invalid login test with - and 32423","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","3118","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","3884","Verify search with product - macbook and MacBook Pro","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","2300","TC9","chromium","2026-09-03","passed","2026-09-03","Serial Tests","loginpagefix.spec.ts","",""
"","3766","@sanity Registration test with csv - John Doe58","chromium","2026-09-03","passed","2026-09-03","","registration.spec.ts","",""
"","3467","Company logo exist or not","chromium","2026-09-03","passed","2026-09-03","","productpage.spec.ts","",""
"","7145","Verify the checkout of selected product","chromium","2026-09-03","passed","2026-09-03","","checkout.spec.ts","",""
"","4907","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","3839","Verify search with product - macbook and MacBook Air","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","2387","TC10","chromium","2026-09-03","passed","2026-09-03","Serial Tests","loginpagefix.spec.ts","",""
"","5403","Verify product information","chromium","2026-09-03","passed","2026-09-03","","productpage.spec.ts","",""
"","3765","Verify search with product - imac and iMac","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","3176","Logout link visibility test","chromium","2026-09-03","passed","2026-09-03","","homepagefix.spec.ts","",""
"","4844","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-09-03","passed","2026-09-03","","searchpage.spec.ts","",""
"","2827","Registration page title test","chromium","2026-09-03","passed","2026-09-03","","registration.spec.ts","",""
"","3417","@smoke Headers count test","chromium","2026-09-03","passed","2026-09-03","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-09-03","skipped","2026-09-03","","homepage.spec.ts","",""
"","3247","@smoke do login into web application test","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","2303","Login page title test","chromium","2026-09-03","passed","2026-09-03","","loginpage.spec.ts","",""
"","3374","Logout link visibility test","chromium","2026-09-03","passed","2026-09-03","","homepage.spec.ts","",""
"","2872","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-09-03","passed","2026-09-03","","loginpagefix.spec.ts","",""
"","6495","Verify add to cart functionality","chromium","2026-09-03","passed","2026-09-03","","productpage.spec.ts","",""
"","3323","Home page title test","chromium","2026-09-03","passed","2026-09-03","","homepagefix.spec.ts","",""
"","3711","@sanity Registration test with csv - John Doe60","chromium","2026-09-03","passed","2026-09-03","","registration.spec.ts","",""
"","3904","@sanity Registration test with csv - John Doe59","chromium","2026-09-03","passed","2026-09-03","","registration.spec.ts","",""
