"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5964","Verify add to cart functionality","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","3289","Logout link visibility test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","3696","Verify search with product - macbook and MacBook Air","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","3257","Home page title test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-08-17","skipped","2026-08-17","","homepage.spec.ts","",""
"","3295","@smoke do login into web application test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","3007","Registration page title test","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","2389","TC9","chromium","2026-08-17","passed","2026-08-17","Serial Tests","loginpagefix.spec.ts","",""
"","2412","Login page title test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","3567","@sanity Registration test with csv - John Doe59","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-17","skipped","2026-08-17","","loginpage.spec.ts","",""
"","3595","Logout link visibility test","chromium","2026-08-17","passed","2026-08-17","","homepage.spec.ts","",""
"","2255","Login page title test","chromium","2026-08-17","passed","2026-08-17","","loginpage.spec.ts","",""
"","2845","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","4725","Verify product information","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","4668","Verify product images count","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","3264","Footers exist or not","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","4563","Verify user is able to land on Product page imac and iMac","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","4169","@sanity Registration test with csv - John Doe60","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
"","4629","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","2959","@sanity Invalid login test with - and 32423","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","7221","Verify the checkout of selected product","chromium","2026-08-17","passed","2026-08-17","","checkout.spec.ts","",""
"","2405","TC10","chromium","2026-08-17","passed","2026-08-17","Serial Tests","loginpagefix.spec.ts","",""
"","3398","Company logo exist or not","chromium","2026-08-17","passed","2026-08-17","","productpage.spec.ts","",""
"","2293","Forgot Password link visibility test","chromium","2026-08-17","passed","2026-08-17","","loginpage.spec.ts","",""
"","4695","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","3262","@smoke Headers count test","chromium","2026-08-17","passed","2026-08-17","","homepagefix.spec.ts","",""
"","3571","Verify search with product - macbook and MacBook Pro","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","3780","Verify search with product - imac and iMac","chromium","2026-08-17","passed","2026-08-17","","searchpage.spec.ts","",""
"","2939","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","3343","Headers count test","chromium","2026-08-17","passed","2026-08-17","","homepage.spec.ts","",""
"","2480","Forgot Password link visibility test","chromium","2026-08-17","passed","2026-08-17","","loginpagefix.spec.ts","",""
"","3643","@sanity Registration test with csv - John Doe58","chromium","2026-08-17","passed","2026-08-17","","registration.spec.ts","",""
