"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2395","TC9","chromium","2026-08-28","passed","2026-08-28","Serial Tests","loginpagefix.spec.ts","",""
"","3529","Verify search with product - macbook and MacBook Air","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","4802","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","2399","TC10","chromium","2026-08-28","passed","2026-08-28","Serial Tests","loginpagefix.spec.ts","",""
"","4567","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","7139","Verify the checkout of selected product","chromium","2026-08-28","passed","2026-08-28","","checkout.spec.ts","",""
"","3276","@smoke Headers count test","chromium","2026-08-28","passed","2026-08-28","","homepagefix.spec.ts","",""
"","5820","Verify add to cart functionality","chromium","2026-08-28","passed","2026-08-28","","productpage.spec.ts","",""
"","3214","Company logo exist or not","chromium","2026-08-28","passed","2026-08-28","","productpage.spec.ts","",""
"","5160","Verify product images count","chromium","2026-08-28","passed","2026-08-28","","productpage.spec.ts","",""
"","3438","@smoke do login into web application test","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","3144","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-28","skipped","2026-08-28","","loginpage.spec.ts","",""
"","2294","Login page title test","chromium","2026-08-28","passed","2026-08-28","","loginpage.spec.ts","",""
"","3031","@sanity Invalid login test with - and 32423","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","5288","Verify product information","chromium","2026-08-28","passed","2026-08-28","","productpage.spec.ts","",""
"","3139","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","2320","Forgot Password link visibility test","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","4460","Verify user is able to land on Product page imac and iMac","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","3443","Logout link visibility test","chromium","2026-08-28","passed","2026-08-28","","homepage.spec.ts","",""
"","3753","@sanity Registration test with csv - John Doe58","chromium","2026-08-28","passed","2026-08-28","","registration.spec.ts","",""
"","2308","Forgot Password link visibility test","chromium","2026-08-28","passed","2026-08-28","","loginpage.spec.ts","",""
"","3084","Footers exist or not","chromium","2026-08-28","passed","2026-08-28","","productpage.spec.ts","",""
"","2435","Login page title test","chromium","2026-08-28","passed","2026-08-28","","loginpagefix.spec.ts","",""
"","3825","Verify search with product - imac and iMac","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","3127","Registration page title test","chromium","2026-08-28","passed","2026-08-28","","registration.spec.ts","",""
"","3157","Logout link visibility test","chromium","2026-08-28","passed","2026-08-28","","homepagefix.spec.ts","",""
"","3290","Home page title test","chromium","2026-08-28","passed","2026-08-28","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-08-28","skipped","2026-08-28","","homepage.spec.ts","",""
"","3794","Verify search with product - macbook and MacBook Pro","chromium","2026-08-28","passed","2026-08-28","","searchpage.spec.ts","",""
"","3543","@sanity Registration test with csv - John Doe59","chromium","2026-08-28","passed","2026-08-28","","registration.spec.ts","",""
"","3335","Headers count test","chromium","2026-08-28","passed","2026-08-28","","homepage.spec.ts","",""
"","3652","@sanity Registration test with csv - John Doe60","chromium","2026-08-28","passed","2026-08-28","","registration.spec.ts","",""
