"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3858","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","3874","Verify user is able to land on Product page imac and iMac","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","4136","Verify add to cart functionality","chromium","2026-08-10","passed","2026-08-10","","productpage.spec.ts","",""
"","2829","Logout link visibility test","chromium","2026-08-10","passed","2026-08-10","","homepage.spec.ts","",""
"","2645","Home page title test","chromium","2026-08-10","passed","2026-08-10","","homepagefix.spec.ts","",""
"","2359","@sanity Invalid login test with - and 32423","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","1784","Login page title test","chromium","2026-08-10","passed","2026-08-10","","loginpage.spec.ts","",""
"","2613","Logout link visibility test","chromium","2026-08-10","passed","2026-08-10","","homepagefix.spec.ts","",""
"","2386","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","1884","TC9","chromium","2026-08-10","passed","2026-08-10","Serial Tests","loginpagefix.spec.ts","",""
"","2522","@smoke Headers count test","chromium","2026-08-10","passed","2026-08-10","","homepagefix.spec.ts","",""
"","1787","Forgot Password link visibility test","chromium","2026-08-10","passed","2026-08-10","","loginpage.spec.ts","",""
"","2477","Footers exist or not","chromium","2026-08-10","passed","2026-08-10","","productpage.spec.ts","",""
"","1840","TC10","chromium","2026-08-10","passed","2026-08-10","Serial Tests","loginpagefix.spec.ts","",""
"","4060","Verify product information","chromium","2026-08-10","passed","2026-08-10","","productpage.spec.ts","",""
"","2323","Registration page title test","chromium","2026-08-10","passed","2026-08-10","","registration.spec.ts","",""
"","2477","Company logo exist or not","chromium","2026-08-10","passed","2026-08-10","","productpage.spec.ts","",""
"","3624","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","2577","Headers count test","chromium","2026-08-10","passed","2026-08-10","","homepage.spec.ts","",""
"","2789","@sanity Registration test with csv - John Doe60","chromium","2026-08-10","passed","2026-08-10","","registration.spec.ts","",""
"","1699","Forgot Password link visibility test","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","2205","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","1701","Login page title test","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","2995","Verify search with product - macbook and MacBook Pro","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","4576","Verify product images count","chromium","2026-08-10","passed","2026-08-10","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-10","skipped","2026-08-10","","loginpage.spec.ts","",""
"","3000","Verify search with product - imac and iMac","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","2646","@sanity Registration test with csv - John Doe58","chromium","2026-08-10","passed","2026-08-10","","registration.spec.ts","",""
"","2998","Verify search with product - macbook and MacBook Air","chromium","2026-08-10","passed","2026-08-10","","searchpage.spec.ts","",""
"","1","Home page title test","chromium","2026-08-10","skipped","2026-08-10","","homepage.spec.ts","",""
"","2613","@smoke do login into web application test","chromium","2026-08-10","passed","2026-08-10","","loginpagefix.spec.ts","",""
"","5558","Verify the checkout of selected product","chromium","2026-08-10","passed","2026-08-10","","checkout.spec.ts","",""
"","2680","@sanity Registration test with csv - John Doe59","chromium","2026-08-10","passed","2026-08-10","","registration.spec.ts","",""
