"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40196","@sanity Registration test with csv - John Doe59","chromium","2026-07-28","broken","2026-07-28","","registration.spec.ts","",""
"","43085","Verify add to cart functionality","chromium","2026-07-28","broken","2026-07-28","","productpage.spec.ts","",""
"","42883","Registration page title test","chromium","2026-07-28","broken","2026-07-28","","registration.spec.ts","",""
"","43026","Verify product images count","chromium","2026-07-28","broken","2026-07-28","","productpage.spec.ts","",""
"","42950","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","42892","Footers exist or not","chromium","2026-07-28","broken","2026-07-28","","productpage.spec.ts","",""
"","43087","@sanity Registration test with csv - John Doe58","chromium","2026-07-28","broken","2026-07-28","","registration.spec.ts","",""
"","43466","Verify the checkout of selected product","chromium","2026-07-28","broken","2026-07-28","","checkout.spec.ts","",""
"","42929","Verify user is able to land on Product page imac and iMac","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","2","Home page title test","chromium","2026-07-28","skipped","2026-07-28","","homepage.spec.ts","",""
"","42995","Forgot Password link visibility test","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
"","42949","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
"","42946","Verify search with product - imac and iMac","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","42987","Verify search with product - macbook and MacBook Air","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","43381","@smoke Headers count test","chromium","2026-07-28","broken","2026-07-28","","homepagefix.spec.ts","",""
"","43049","Home page title test","chromium","2026-07-28","broken","2026-07-28","","homepagefix.spec.ts","",""
"","0","TC10","chromium","2026-07-28","skipped","2026-07-28","Serial Tests","loginpagefix.spec.ts","",""
"","43488","Logout link visibility test","chromium","2026-07-28","broken","2026-07-28","","homepagefix.spec.ts","",""
"","42871","TC9","chromium","2026-07-28","broken","2026-07-28","Serial Tests","loginpagefix.spec.ts","",""
"","42820","@smoke do login into web application test","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
"","42940","Verify product information","chromium","2026-07-28","broken","2026-07-28","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-28","skipped","2026-07-28","","loginpage.spec.ts","",""
"","43063","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
"","43557","Logout link visibility test","chromium","2026-07-28","broken","2026-07-28","","homepage.spec.ts","",""
"","43043","Headers count test","chromium","2026-07-28","broken","2026-07-28","","homepage.spec.ts","",""
"","42863","Forgot Password link visibility test","chromium","2026-07-28","broken","2026-07-28","","loginpage.spec.ts","",""
"","42952","Verify search with product - macbook and MacBook Pro","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","40181","Login page title test","chromium","2026-07-28","broken","2026-07-28","","loginpage.spec.ts","",""
"","43147","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-28","broken","2026-07-28","","searchpage.spec.ts","",""
"","42805","@sanity Invalid login test with - and 32423","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
"","43092","@sanity Registration test with csv - John Doe60","chromium","2026-07-28","broken","2026-07-28","","registration.spec.ts","",""
"","42913","Company logo exist or not","chromium","2026-07-28","broken","2026-07-28","","productpage.spec.ts","",""
"","42866","Login page title test","chromium","2026-07-28","broken","2026-07-28","","loginpagefix.spec.ts","",""
