"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Home page title test","chromium","2026-08-20","skipped","2026-08-20","","homepage.spec.ts","",""
"","4151","Verify add to cart functionality","chromium","2026-08-20","passed","2026-08-20","","productpage.spec.ts","",""
"","1629","Login page title test","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
"","2657","Headers count test","chromium","2026-08-20","passed","2026-08-20","","homepage.spec.ts","",""
"","2790","Logout link visibility test","chromium","2026-08-20","passed","2026-08-20","","homepage.spec.ts","",""
"","2324","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
"","2549","@smoke Headers count test","chromium","2026-08-20","passed","2026-08-20","","homepagefix.spec.ts","",""
"","1895","Login page title test","chromium","2026-08-20","passed","2026-08-20","","loginpage.spec.ts","",""
"","2600","Home page title test","chromium","2026-08-20","passed","2026-08-20","","homepagefix.spec.ts","",""
"","2882","Verify search with product - imac and iMac","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","2839","Footers exist or not","chromium","2026-08-20","passed","2026-08-20","","productpage.spec.ts","",""
"","2583","Logout link visibility test","chromium","2026-08-20","passed","2026-08-20","","homepagefix.spec.ts","",""
"","2752","@sanity Registration test with csv - John Doe58","chromium","2026-08-20","passed","2026-08-20","","registration.spec.ts","",""
"","1923","TC10","chromium","2026-08-20","passed","2026-08-20","Serial Tests","loginpagefix.spec.ts","",""
"","1882","Forgot Password link visibility test","chromium","2026-08-20","passed","2026-08-20","","loginpage.spec.ts","",""
"","5227","Verify the checkout of selected product","chromium","2026-08-20","passed","2026-08-20","","checkout.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-20","skipped","2026-08-20","","loginpage.spec.ts","",""
"","2795","@smoke do login into web application test","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
"","2888","@sanity Registration test with csv - John Doe59","chromium","2026-08-20","passed","2026-08-20","","registration.spec.ts","",""
"","3797","Verify user is able to land on Product page imac and iMac","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","3134","Verify search with product - macbook and MacBook Pro","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","1781","Forgot Password link visibility test","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
"","2468","Registration page title test","chromium","2026-08-20","passed","2026-08-20","","registration.spec.ts","",""
"","2549","Company logo exist or not","chromium","2026-08-20","passed","2026-08-20","","productpage.spec.ts","",""
"","4451","Verify product information","chromium","2026-08-20","passed","2026-08-20","","productpage.spec.ts","",""
"","4442","Verify product images count","chromium","2026-08-20","passed","2026-08-20","","productpage.spec.ts","",""
"","3042","@sanity Registration test with csv - John Doe60","chromium","2026-08-20","passed","2026-08-20","","registration.spec.ts","",""
"","4055","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","3754","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","2412","@sanity Invalid login test with - and 32423","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
"","1994","TC9","chromium","2026-08-20","passed","2026-08-20","Serial Tests","loginpagefix.spec.ts","",""
"","3092","Verify search with product - macbook and MacBook Air","chromium","2026-08-20","passed","2026-08-20","","searchpage.spec.ts","",""
"","2363","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-20","passed","2026-08-20","","loginpagefix.spec.ts","",""
