"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4912","Verify product images count","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","3315","Logout link visibility test","chromium","2026-08-23","passed","2026-08-23","","homepage.spec.ts","",""
"","5703","Verify add to cart functionality","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","3028","Company logo exist or not","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","4266","Verify user is able to land on Product page imac and iMac","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2","Home page title test","chromium","2026-08-23","skipped","2026-08-23","","homepage.spec.ts","",""
"","2350","TC9","chromium","2026-08-23","passed","2026-08-23","Serial Tests","loginpagefix.spec.ts","",""
"","4891","Verify product information","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","2795","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","2397","Forgot Password link visibility test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","2286","TC10","chromium","2026-08-23","passed","2026-08-23","Serial Tests","loginpagefix.spec.ts","",""
"","3175","@smoke Headers count test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","3484","@sanity Registration test with csv - John Doe60","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","3117","Headers count test","chromium","2026-08-23","passed","2026-08-23","","homepage.spec.ts","",""
"","2860","@sanity Invalid login test with - and 32423","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","3155","@sanity Registration test with csv - John Doe58","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","3071","Home page title test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","3037","Footers exist or not","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","3001","Logout link visibility test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","2074","Login page title test","chromium","2026-08-23","passed","2026-08-23","","loginpage.spec.ts","",""
"","4167","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2877","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","3262","@sanity Registration test with csv - John Doe59","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","3071","Registration page title test","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","2387","Forgot Password link visibility test","chromium","2026-08-23","passed","2026-08-23","","loginpage.spec.ts","",""
"","4443","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2296","Login page title test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","6910","Verify the checkout of selected product","chromium","2026-08-23","passed","2026-08-23","","checkout.spec.ts","",""
"","3522","Verify search with product - macbook and MacBook Pro","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-23","skipped","2026-08-23","","loginpage.spec.ts","",""
"","3433","Verify search with product - macbook and MacBook Air","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","3110","@smoke do login into web application test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","3641","Verify search with product - imac and iMac","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
