"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3192","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3546","Logout link visibility test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","3867","Headers count test","chromium","2026-07-15","passed","2026-07-15","","homepage.spec.ts","",""
"","3019","Registration page title test","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","6220","Verify product images count","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","2","Home page title test","chromium","2026-07-15","skipped","2026-07-15","","homepage.spec.ts","",""
"","7334","Verify the checkout of selected product","chromium","2026-07-15","passed","2026-07-15","","checkout.spec.ts","",""
"","2402","TC9","chromium","2026-07-15","passed","2026-07-15","Serial Tests","loginpagefix.spec.ts","",""
"","4636","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","2883","Login page title test","chromium","2026-07-15","passed","2026-07-15","","loginpage.spec.ts","",""
"","1","do login into web application test","chromium","2026-07-15","skipped","2026-07-15","","loginpage.spec.ts","",""
"","5489","Verify product information","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","2527","Login page title test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3502","Logout link visibility test","chromium","2026-07-15","passed","2026-07-15","","homepage.spec.ts","",""
"","3384","Company logo exist or not","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","4558","Verify user is able to land on Product page imac and iMac","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","2778","TC10","chromium","2026-07-15","passed","2026-07-15","Serial Tests","loginpagefix.spec.ts","",""
"","3889","@smoke Headers count test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","2577","Forgot Password link visibility test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3753","Verify search with product - macbook and MacBook Pro","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3024","@sanity Invalid login test with - and 32423","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3266","Footers exist or not","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","6198","Verify add to cart functionality","chromium","2026-07-15","passed","2026-07-15","","productpage.spec.ts","",""
"","2792","Forgot Password link visibility test","chromium","2026-07-15","passed","2026-07-15","","loginpage.spec.ts","",""
"","3633","@sanity Registration test with csv - John Doe60","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","3198","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","3395","Home page title test","chromium","2026-07-15","passed","2026-07-15","","homepagefix.spec.ts","",""
"","3627","@sanity Registration test with csv - John Doe58","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
"","3744","Verify search with product - macbook and MacBook Air","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3723","Verify search with product - imac and iMac","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3802","@smoke do login into web application test","chromium","2026-07-15","passed","2026-07-15","","loginpagefix.spec.ts","",""
"","4708","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-15","passed","2026-07-15","","searchpage.spec.ts","",""
"","3570","@sanity Registration test with csv - John Doe59","chromium","2026-07-15","passed","2026-07-15","","registration.spec.ts","",""
