"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Home page title test","chromium","2026-07-14","skipped","2026-07-14","","homepage.spec.ts","",""
"","4489","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","3229","Verify search with product - imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","1936","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-14","skipped","2026-07-14","","loginpage.spec.ts","",""
"","3158","Verify search with product - macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2946","Company logo exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","3119","@sanity Registration test with csv - John Doe59","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","2922","Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","2852","Verify search with product - macbook and MacBook Air","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","4872","Verify product information","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","4888","Verify add to cart functionality","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","2695","Footers exist or not","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","3037","@sanity Registration test with csv - John Doe58","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","1987","Login page title test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","5206","Verify the checkout of selected product","chromium","2026-07-14","passed","2026-07-14","","checkout.spec.ts","",""
"","2444","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","4279","Verify product images count","chromium","2026-07-14","passed","2026-07-14","","productpage.spec.ts","",""
"","4573","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2825","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","2183","@sanity Invalid login test with - and 32423","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2380","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","1906","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","4025","Verify user is able to land on Product page imac and iMac","chromium","2026-07-14","passed","2026-07-14","","searchpage.spec.ts","",""
"","2950","Logout link visibility test","chromium","2026-07-14","passed","2026-07-14","","homepage.spec.ts","",""
"","2383","TC9","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","2158","Forgot Password link visibility test","chromium","2026-07-14","passed","2026-07-14","","loginpage.spec.ts","",""
"","2924","@smoke do login into web application test","chromium","2026-07-14","passed","2026-07-14","","loginpagefix.spec.ts","",""
"","2621","@smoke Headers count test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","3453","@sanity Registration test with csv - John Doe60","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
"","2248","TC10","chromium","2026-07-14","passed","2026-07-14","Serial Tests","loginpagefix.spec.ts","",""
"","2585","Home page title test","chromium","2026-07-14","passed","2026-07-14","","homepagefix.spec.ts","",""
"","2623","Registration page title test","chromium","2026-07-14","passed","2026-07-14","","registration.spec.ts","",""
