"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3347","Company logo exist or not","chromium","2026-08-04","passed","2026-08-04","","productpage.spec.ts","",""
"","3468","Logout link visibility test","chromium","2026-08-04","passed","2026-08-04","","homepage.spec.ts","",""
"","4945","Verify product images count","chromium","2026-08-04","passed","2026-08-04","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-04","skipped","2026-08-04","","loginpage.spec.ts","",""
"","4765","Verify user is able to land on Product page imac and iMac","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","3203","@smoke do login into web application test","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","2331","Login page title test","chromium","2026-08-04","passed","2026-08-04","","loginpage.spec.ts","",""
"","3653","Verify search with product - macbook and MacBook Pro","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","2267","Login page title test","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","3211","Headers count test","chromium","2026-08-04","passed","2026-08-04","","homepage.spec.ts","",""
"","2980","Logout link visibility test","chromium","2026-08-04","passed","2026-08-04","","homepagefix.spec.ts","",""
"","2303","TC10","chromium","2026-08-04","passed","2026-08-04","Serial Tests","loginpagefix.spec.ts","",""
"","3045","@smoke Headers count test","chromium","2026-08-04","passed","2026-08-04","","homepagefix.spec.ts","",""
"","2958","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","6932","Verify the checkout of selected product","chromium","2026-08-04","passed","2026-08-04","","checkout.spec.ts","",""
"","3535","@sanity Registration test with csv - John Doe59","chromium","2026-08-04","passed","2026-08-04","","registration.spec.ts","",""
"","4917","Verify product information","chromium","2026-08-04","passed","2026-08-04","","productpage.spec.ts","",""
"","3454","@sanity Registration test with csv - John Doe58","chromium","2026-08-04","passed","2026-08-04","","registration.spec.ts","",""
"","3397","@sanity Registration test with csv - John Doe60","chromium","2026-08-04","passed","2026-08-04","","registration.spec.ts","",""
"","2317","Forgot Password link visibility test","chromium","2026-08-04","passed","2026-08-04","","loginpage.spec.ts","",""
"","2980","Registration page title test","chromium","2026-08-04","passed","2026-08-04","","registration.spec.ts","",""
"","3614","Verify search with product - imac and iMac","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","2744","@sanity Invalid login test with - and 32423","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","3137","Footers exist or not","chromium","2026-08-04","passed","2026-08-04","","productpage.spec.ts","",""
"","2341","Forgot Password link visibility test","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","3259","Home page title test","chromium","2026-08-04","passed","2026-08-04","","homepagefix.spec.ts","",""
"","4853","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","5820","Verify add to cart functionality","chromium","2026-08-04","passed","2026-08-04","","productpage.spec.ts","",""
"","2280","TC9","chromium","2026-08-04","passed","2026-08-04","Serial Tests","loginpagefix.spec.ts","",""
"","2842","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-04","passed","2026-08-04","","loginpagefix.spec.ts","",""
"","3593","Verify search with product - macbook and MacBook Air","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","4788","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-04","passed","2026-08-04","","searchpage.spec.ts","",""
"","1","Home page title test","chromium","2026-08-04","skipped","2026-08-04","","homepage.spec.ts","",""
