"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2965","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","3207","Footers exist or not","chromium","2026-08-21","passed","2026-08-21","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-21","skipped","2026-08-21","","loginpage.spec.ts","",""
"","4518","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","2518","Forgot Password link visibility test","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","2317","Login page title test","chromium","2026-08-21","passed","2026-08-21","","loginpage.spec.ts","",""
"","2431","Forgot Password link visibility test","chromium","2026-08-21","passed","2026-08-21","","loginpage.spec.ts","",""
"","2829","@sanity Invalid login test with - and 32423","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","4407","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","2198","Login page title test","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","2855","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","3594","Verify search with product - imac and iMac","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","3526","@sanity Registration test with csv - John Doe60","chromium","2026-08-21","passed","2026-08-21","","registration.spec.ts","",""
"","3500","Verify search with product - macbook and MacBook Air","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","2283","TC10","chromium","2026-08-21","passed","2026-08-21","Serial Tests","loginpagefix.spec.ts","",""
"","5059","Verify product images count","chromium","2026-08-21","passed","2026-08-21","","productpage.spec.ts","",""
"","3081","Home page title test","chromium","2026-08-21","passed","2026-08-21","","homepagefix.spec.ts","",""
"","3213","@smoke do login into web application test","chromium","2026-08-21","passed","2026-08-21","","loginpagefix.spec.ts","",""
"","5154","Verify product information","chromium","2026-08-21","passed","2026-08-21","","productpage.spec.ts","",""
"","3074","Registration page title test","chromium","2026-08-21","passed","2026-08-21","","registration.spec.ts","",""
"","3524","@sanity Registration test with csv - John Doe59","chromium","2026-08-21","passed","2026-08-21","","registration.spec.ts","",""
"","3532","Verify search with product - macbook and MacBook Pro","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","3474","@smoke Headers count test","chromium","2026-08-21","passed","2026-08-21","","homepagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-08-21","skipped","2026-08-21","","homepage.spec.ts","",""
"","5974","Verify add to cart functionality","chromium","2026-08-21","passed","2026-08-21","","productpage.spec.ts","",""
"","3172","Headers count test","chromium","2026-08-21","passed","2026-08-21","","homepage.spec.ts","",""
"","3349","Logout link visibility test","chromium","2026-08-21","passed","2026-08-21","","homepagefix.spec.ts","",""
"","4437","Verify user is able to land on Product page imac and iMac","chromium","2026-08-21","passed","2026-08-21","","searchpage.spec.ts","",""
"","2316","TC9","chromium","2026-08-21","passed","2026-08-21","Serial Tests","loginpagefix.spec.ts","",""
"","3219","Company logo exist or not","chromium","2026-08-21","passed","2026-08-21","","productpage.spec.ts","",""
"","3614","Logout link visibility test","chromium","2026-08-21","passed","2026-08-21","","homepage.spec.ts","",""
"","3796","@sanity Registration test with csv - John Doe58","chromium","2026-08-21","passed","2026-08-21","","registration.spec.ts","",""
"","7080","Verify the checkout of selected product","chromium","2026-08-21","passed","2026-08-21","","checkout.spec.ts","",""
