"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2622","Company logo exist or not","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","3772","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2783","Verify search with product - imac and iMac","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2036","@sanity Invalid login test with - and 32423","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","2505","Footers exist or not","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","2223","@smoke do login into web application test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","1604","TC9","chromium","2026-08-23","passed","2026-08-23","Serial Tests","loginpagefix.spec.ts","",""
"","2977","Verify search with product - macbook and MacBook Air","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2844","@sanity Registration test with csv - John Doe60","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","4243","Verify product information","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","2147","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","2416","Headers count test","chromium","2026-08-23","passed","2026-08-23","","homepage.spec.ts","",""
"","3069","@sanity Registration test with csv - John Doe58","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","2564","Home page title test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","2489","Logout link visibility test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","3622","Verify product images count","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","3675","Verify user is able to land on Product page imac and iMac","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2202","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","1","do login into web application test","chromium","2026-08-23","skipped","2026-08-23","","loginpage.spec.ts","",""
"","3763","Verify add to cart functionality","chromium","2026-08-23","passed","2026-08-23","","productpage.spec.ts","",""
"","2485","@smoke Headers count test","chromium","2026-08-23","passed","2026-08-23","","homepagefix.spec.ts","",""
"","2251","Registration page title test","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","3156","Verify search with product - macbook and MacBook Pro","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","3703","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-23","passed","2026-08-23","","searchpage.spec.ts","",""
"","2744","@sanity Registration test with csv - John Doe59","chromium","2026-08-23","passed","2026-08-23","","registration.spec.ts","",""
"","2","Home page title test","chromium","2026-08-23","skipped","2026-08-23","","homepage.spec.ts","",""
"","1657","TC10","chromium","2026-08-23","passed","2026-08-23","Serial Tests","loginpagefix.spec.ts","",""
"","1636","Login page title test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","2770","Logout link visibility test","chromium","2026-08-23","passed","2026-08-23","","homepage.spec.ts","",""
"","1771","Forgot Password link visibility test","chromium","2026-08-23","passed","2026-08-23","","loginpagefix.spec.ts","",""
"","1846","Login page title test","chromium","2026-08-23","passed","2026-08-23","","loginpage.spec.ts","",""
"","1571","Forgot Password link visibility test","chromium","2026-08-23","passed","2026-08-23","","loginpage.spec.ts","",""
"","5446","Verify the checkout of selected product","chromium","2026-08-23","passed","2026-08-23","","checkout.spec.ts","",""
