"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2356","Forgot Password link visibility test","chromium","2026-07-30","passed","2026-07-30","","loginpage.spec.ts","",""
"","2354","TC9","chromium","2026-07-30","passed","2026-07-30","Serial Tests","loginpagefix.spec.ts","",""
"","2825","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
"","7019","Verify the checkout of selected product","chromium","2026-07-30","passed","2026-07-30","","checkout.spec.ts","",""
"","2382","Login page title test","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
"","3088","Logout link visibility test","chromium","2026-07-30","passed","2026-07-30","","homepagefix.spec.ts","",""
"","3269","Headers count test","chromium","2026-07-30","passed","2026-07-30","","homepage.spec.ts","",""
"","3674","@sanity Registration test with csv - John Doe58","chromium","2026-07-30","passed","2026-07-30","","registration.spec.ts","",""
"","4994","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","3653","@sanity Registration test with csv - John Doe60","chromium","2026-07-30","passed","2026-07-30","","registration.spec.ts","",""
"","5177","Verify product information","chromium","2026-07-30","passed","2026-07-30","","productpage.spec.ts","",""
"","3136","@smoke Headers count test","chromium","2026-07-30","passed","2026-07-30","","homepagefix.spec.ts","",""
"","2918","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
"","3078","Company logo exist or not","chromium","2026-07-30","passed","2026-07-30","","productpage.spec.ts","",""
"","2088","Forgot Password link visibility test","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
"","4668","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","2397","TC10","chromium","2026-07-30","passed","2026-07-30","Serial Tests","loginpagefix.spec.ts","",""
"","3667","Verify search with product - imac and iMac","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","5206","Verify product images count","chromium","2026-07-30","passed","2026-07-30","","productpage.spec.ts","",""
"","3450","Verify search with product - macbook and MacBook Air","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","3256","Logout link visibility test","chromium","2026-07-30","passed","2026-07-30","","homepage.spec.ts","",""
"","1","do login into web application test","chromium","2026-07-30","skipped","2026-07-30","","loginpage.spec.ts","",""
"","2284","Login page title test","chromium","2026-07-30","passed","2026-07-30","","loginpage.spec.ts","",""
"","3108","Footers exist or not","chromium","2026-07-30","passed","2026-07-30","","productpage.spec.ts","",""
"","4371","Verify user is able to land on Product page imac and iMac","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","2971","Registration page title test","chromium","2026-07-30","passed","2026-07-30","","registration.spec.ts","",""
"","5858","Verify add to cart functionality","chromium","2026-07-30","passed","2026-07-30","","productpage.spec.ts","",""
"","3339","Home page title test","chromium","2026-07-30","passed","2026-07-30","","homepagefix.spec.ts","",""
"","3296","@smoke do login into web application test","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-07-30","skipped","2026-07-30","","homepage.spec.ts","",""
"","3559","@sanity Registration test with csv - John Doe59","chromium","2026-07-30","passed","2026-07-30","","registration.spec.ts","",""
"","3814","Verify search with product - macbook and MacBook Pro","chromium","2026-07-30","passed","2026-07-30","","searchpage.spec.ts","",""
"","2801","@sanity Invalid login test with - and 32423","chromium","2026-07-30","passed","2026-07-30","","loginpagefix.spec.ts","",""
