"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2473","Login page title test","chromium","2026-08-31","passed","2026-08-31","","loginpage.spec.ts","",""
"","2316","Forgot Password link visibility test","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","2478","Forgot Password link visibility test","chromium","2026-08-31","passed","2026-08-31","","loginpage.spec.ts","",""
"","4697","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","3766","@sanity Registration test with csv - John Doe58","chromium","2026-08-31","passed","2026-08-31","","registration.spec.ts","",""
"","3790","@sanity Registration test with csv - John Doe60","chromium","2026-08-31","passed","2026-08-31","","registration.spec.ts","",""
"","3489","Logout link visibility test","chromium","2026-08-31","passed","2026-08-31","","homepage.spec.ts","",""
"","2397","TC9","chromium","2026-08-31","passed","2026-08-31","Serial Tests","loginpagefix.spec.ts","",""
"","3357","Logout link visibility test","chromium","2026-08-31","passed","2026-08-31","","homepagefix.spec.ts","",""
"","5241","Verify product images count","chromium","2026-08-31","passed","2026-08-31","","productpage.spec.ts","",""
"","3744","Verify search with product - macbook and MacBook Air","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","7055","Verify the checkout of selected product","chromium","2026-08-31","passed","2026-08-31","","checkout.spec.ts","",""
"","2373","TC10","chromium","2026-08-31","passed","2026-08-31","Serial Tests","loginpagefix.spec.ts","",""
"","5849","Verify add to cart functionality","chromium","2026-08-31","passed","2026-08-31","","productpage.spec.ts","",""
"","3158","Home page title test","chromium","2026-08-31","passed","2026-08-31","","homepagefix.spec.ts","",""
"","2886","@sanity Invalid login test with - and 32423","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","2828","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","2","Home page title test","chromium","2026-08-31","skipped","2026-08-31","","homepage.spec.ts","",""
"","3670","Verify search with product - imac and iMac","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","4780","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","3621","Verify search with product - macbook and MacBook Pro","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","3146","Company logo exist or not","chromium","2026-08-31","passed","2026-08-31","","productpage.spec.ts","",""
"","5312","Verify product information","chromium","2026-08-31","passed","2026-08-31","","productpage.spec.ts","",""
"","3127","@smoke do login into web application test","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","3697","@sanity Registration test with csv - John Doe59","chromium","2026-08-31","passed","2026-08-31","","registration.spec.ts","",""
"","2995","Registration page title test","chromium","2026-08-31","passed","2026-08-31","","registration.spec.ts","",""
"","2836","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","2841","Login page title test","chromium","2026-08-31","passed","2026-08-31","","loginpagefix.spec.ts","",""
"","3155","Footers exist or not","chromium","2026-08-31","passed","2026-08-31","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-08-31","skipped","2026-08-31","","loginpage.spec.ts","",""
"","3134","@smoke Headers count test","chromium","2026-08-31","passed","2026-08-31","","homepagefix.spec.ts","",""
"","4636","Verify user is able to land on Product page imac and iMac","chromium","2026-08-31","passed","2026-08-31","","searchpage.spec.ts","",""
"","3597","Headers count test","chromium","2026-08-31","passed","2026-08-31","","homepage.spec.ts","",""
