"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42340","Login page title test","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","1","Home page title test","chromium","2026-09-10","skipped","2026-09-10","","homepage.spec.ts","",""
"","0","TC10","chromium","2026-09-10","skipped","2026-09-10","Serial Tests","loginpagefix.spec.ts","",""
"","40160","Verify add to cart functionality","chromium","2026-09-10","broken","2026-09-10","","productpage.spec.ts","",""
"","40142","Verify search with product - macbook and MacBook Pro","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
"","42180","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","40173","Forgot Password link visibility test","chromium","2026-09-10","broken","2026-09-10","","loginpage.spec.ts","",""
"","42170","Verify product images count","chromium","2026-09-10","broken","2026-09-10","","productpage.spec.ts","",""
"","42260","@sanity Registration test with csv - John Doe58","chromium","2026-09-10","broken","2026-09-10","","registration.spec.ts","",""
"","42052","@sanity Registration test with csv - John Doe59","chromium","2026-09-10","broken","2026-09-10","","registration.spec.ts","",""
"","40175","TC9","chromium","2026-09-10","broken","2026-09-10","Serial Tests","loginpagefix.spec.ts","",""
"","42157","Verify search with product - imac and iMac","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
"","40195","Logout link visibility test","chromium","2026-09-10","broken","2026-09-10","","homepage.spec.ts","",""
"","42322","Logout link visibility test","chromium","2026-09-10","broken","2026-09-10","","homepagefix.spec.ts","",""
"","42422","Footers exist or not","chromium","2026-09-10","broken","2026-09-10","","productpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-09-10","skipped","2026-09-10","","loginpage.spec.ts","",""
"","42210","Home page title test","chromium","2026-09-10","broken","2026-09-10","","homepagefix.spec.ts","",""
"","42248","Login page title test","chromium","2026-09-10","broken","2026-09-10","","loginpage.spec.ts","",""
"","42217","@sanity Registration test with csv - John Doe60","chromium","2026-09-10","broken","2026-09-10","","registration.spec.ts","",""
"","42096","@smoke do login into web application test","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","40188","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
"","40157","Company logo exist or not","chromium","2026-09-10","broken","2026-09-10","","productpage.spec.ts","",""
"","42125","Verify search with product - macbook and MacBook Air","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
"","42321","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
"","42237","Registration page title test","chromium","2026-09-10","broken","2026-09-10","","registration.spec.ts","",""
"","42375","@smoke Headers count test","chromium","2026-09-10","broken","2026-09-10","","homepagefix.spec.ts","",""
"","42407","Verify the checkout of selected product","chromium","2026-09-10","broken","2026-09-10","","checkout.spec.ts","",""
"","40190","@sanity Invalid login test with - and 32423","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","40147","Forgot Password link visibility test","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","42560","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-09-10","broken","2026-09-10","","loginpagefix.spec.ts","",""
"","42297","Verify product information","chromium","2026-09-10","broken","2026-09-10","","productpage.spec.ts","",""
"","42086","Headers count test","chromium","2026-09-10","broken","2026-09-10","","homepage.spec.ts","",""
"","42321","Verify user is able to land on Product page imac and iMac","chromium","2026-09-10","broken","2026-09-10","","searchpage.spec.ts","",""
