"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3304","Company logo exist or not","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3739","@sanity Registration test with csv - John Doe58","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","2393","Forgot Password link visibility test","chromium","2026-07-10","passed","2026-07-10","","loginpage.spec.ts","",""
"","2422","Forgot Password link visibility test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","5307","Verify product information","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3848","Verify search with product - macbook and MacBook Air","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2942","@sanity Invalid login test with - abc@gmail.com and 13234","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2971","@sanity Invalid login test with - xyz@gmail.com and","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","2440","Login page title test","chromium","2026-07-10","passed","2026-07-10","","loginpage.spec.ts","",""
"","0","do login into web application test","chromium","2026-07-10","skipped","2026-07-10","","loginpage.spec.ts","",""
"","3404","Footers exist or not","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3221","@smoke do login into web application test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","3084","Registration page title test","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","3004","Home page title test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
"","4729","Verify user is able to land on Product page imac and iMac","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","6639","Verify the checkout of selected product","chromium","2026-07-10","passed","2026-07-10","","checkout.spec.ts","",""
"","2","Home page title test","chromium","2026-07-10","skipped","2026-07-10","","homepage.spec.ts","",""
"","2401","TC10","chromium","2026-07-10","passed","2026-07-10","Serial Tests","loginpagefix.spec.ts","",""
"","3236","@smoke Headers count test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
"","3770","Verify search with product - macbook and MacBook Pro","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2900","@sanity Invalid login test with - and 32423","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","5182","Verify product images count","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3414","Logout link visibility test","chromium","2026-07-10","passed","2026-07-10","","homepage.spec.ts","",""
"","3370","Headers count test","chromium","2026-07-10","passed","2026-07-10","","homepage.spec.ts","",""
"","3278","Logout link visibility test","chromium","2026-07-10","passed","2026-07-10","","homepagefix.spec.ts","",""
"","4832","Verify user is able to land on Product page macbook and MacBook Pro","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","2382","Login page title test","chromium","2026-07-10","passed","2026-07-10","","loginpagefix.spec.ts","",""
"","3632","@sanity Registration test with csv - John Doe60","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","2222","TC9","chromium","2026-07-10","passed","2026-07-10","Serial Tests","loginpagefix.spec.ts","",""
"","3802","@sanity Registration test with csv - John Doe59","chromium","2026-07-10","passed","2026-07-10","","registration.spec.ts","",""
"","4940","Verify user is able to land on Product page macbook and MacBook Air","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
"","6083","Verify add to cart functionality","chromium","2026-07-10","passed","2026-07-10","","productpage.spec.ts","",""
"","3662","Verify search with product - imac and iMac","chromium","2026-07-10","passed","2026-07-10","","searchpage.spec.ts","",""
